sink_id,timestamp,cur_time,throughput
3,1565729177640,1565729177639,12732
3,1565729178133,1565729178234,11075
3,1565729178671,1565729178735,13752
3,1565729179240,1565729179335,9783
3,1565729179756,1565729179836,13333
3,1565729180351,1565729180436,12566
3,1565729180853,1565729180937,13832
3,1565729181436,1565729181438,15269
3,1565729181951,1565729182029,10389
3,1565729182440,1565729182537,13543
3,1565729182956,1565729183038,14211
3,1565729183516,1565729183539,16087
3,1565729184053,1565729184139,11816
3,1565729184556,1565729184653,11809
3,1565729185071,1565729185154,12095
3,1565729185653,1565729185754,11766
3,1565729186191,1565729186255,14151
3,1565729186760,1565729186855,12166
3,1565729187276,1565729187356,13972
3,1565729187871,1565729187956,12483
3,1565729188453,1565729188556,12716
3,1565729188991,1565729189057,12554
3,1565729189551,1565729189558,14990
3,1565729190053,1565729190157,10333
3,1565729190556,1565729190658,10538
3,1565729191116,1565729191159,12894
3,1565729191653,1565729191663,12023
3,1565729192191,1565729192259,10302
3,1565729192680,1565729192760,10578
3,1565729193253,1565729193261,13852
3,1565729193791,1565729193860,11352
3,1565729194271,1565729194361,11796
3,1565729194853,1565729194961,11533
3,1565729195391,1565729195462,13473
3,1565729195951,1565729195963,14131
3,1565729196476,1565729196562,11218
3,1565729196991,1565729197063,12574
3,1565729197493,1565729197564,14870
3,1565729198076,1565729198164,11716
3,1565729198591,1565729198665,12734
3,1565729199151,1565729199166,15608
3,1565729199676,1565729199765,10617
3,1565729200156,1565729200266,12295
3,1565729200693,1565729200784,11660
3,1565729201231,1565729201285,13093
3,1565729201791,1565729201885,9933
3,1565729202360,1565729202386,13812
3,1565729202911,1565729202986,12066
3,1565729203480,1565729203487,15708
3,1565729203996,1565729204086,10717
3,1565729204511,1565729204603,12282
3,1565729205116,1565729205203,12133
3,1565729205631,1565729205704,11796
3,1565729206133,1565729206205,12195
3,1565729206716,1565729206804,12036
3,1565729207231,1565729207305,10718
3,1565729207720,1565729207806,12694
3,1565729208316,1565729208406,11816
3,1565729208911,1565729208939,13527
3,1565729209413,1565729209507,11619
3,1565729209973,1565729210008,13113
3,1565729210511,1565729210607,11252
3,1565729211013,1565729211108,11896
3,1565729211551,1565729211609,12654
3,1565729212111,1565729212209,11116
3,1565729212671,1565729212710,13772
3,1565729213231,1565729213310,11116
3,1565729213756,1565729213811,13213
3,1565729214316,1565729214410,11485
3,1565729214831,1565729214911,12734
3,1565729215356,1565729215412,14830
3,1565729215916,1565729216012,12733
3,1565729216511,1565729216513,14570
3,1565729217013,1565729217112,10300
3,1565729217516,1565729217613,11437
3,1565729218031,1565729218114,14031
3,1565729218613,1565729218714,12450
3,1565729219196,1565729219215,15968
3,1565729219733,1565729219738,8718
